41.0000000,276175.0000000,-88.2369805,30.6504952, 0.0249432, 0.0217779 
42.0000000,106234.0000000,-88.0569029,30.7362968, 0.0263267, 0.0243516 
43.0000000,275058.0000000,-88.1166306,30.6587398, 0.0191695, 0.0131244 
44.0000000,275149.0000000,-88.1991056,30.6852103, 0.0169984, 0.0138335 
45.0000000,273439.0000000,-88.2733417,30.6034726, 0.0382616, 0.0292238 
46.0000000,273925.0000000,-88.0736288,30.6825592, 0.0158834, 0.0097171 
47.0000000,276556.0000000,-88.2163169,30.6483433, 0.0181962, 0.0260816 
48.0000000,276194.0000000,-88.1259494,30.7321384, 0.0207479, 0.0252962 
49.0000000,105769.0000000,-88.0866547,30.6253300, 0.0272972, 0.0293669 
50.0000000,276104.0000000,-88.2627170,30.5343847, 0.0407522, 0.0276421 
51.0000000,273320.0000000,-88.1768198,30.7281879, 0.0288597, 0.0296290 
52.0000000,273066.0000000,-88.0675935,30.6324654, 0.0319152, 0.0476740 
53.0000000,274076.0000000,-88.2274214,30.7963221, 0.0303956, 0.0313071 
54.0000000,274023.0000000,-88.1991837,30.6994584, 0.0170818, 0.0184731 
55.0000000,272834.0000000,-88.2849496,30.7749637, 0.0169351, 0.0282894 
56.0000000,273447.0000000,-88.1076774,30.5165283, 0.0321443, 0.0337269 
57.0000000,273816.0000000,-88.0600100,30.6875284, 0.0126630, 0.0102485 
58.0000000,274584.0000000,-88.2348407,30.7570712, 0.0190721, 0.0344561 
59.0000000,272922.0000000,-88.1530809,30.7147764, 0.0339694, 0.0114821 
60.0000000,275687.0000000,-88.1653967,30.6322550, 0.0174487, 0.0347760 
61.0000000,272910.0000000,-88.1834386,30.5320625, 0.0265639, 0.0312591 
62.0000000,272957.0000000,-88.2083672,30.7495419, 0.0342928, 0.0252759 
63.0000000,272841.0000000,-88.2627080,30.6641574, 0.0253905, 0.0188106 
64.0000000,273894.0000000,-88.1043054,30.7103501, 0.0172752, 0.0160432 
65.0000000,272867.0000000,-88.2508155,30.6923812, 0.0508079, 0.0376370 
66.0000000,275747.0000000,-88.1594521,30.5945999, 0.0219685, 0.0280196 
67.0000000,276204.0000000,-88.1419724,30.7346384, 0.0399419, 0.0303558 
68.0000000,276454.0000000,-88.2799772,30.6574431, 0.0264406, 0.0270460 
69.0000000,275922.0000000,-88.2565181,30.6507872, 0.0204776, 0.0217979 
70.0000000,276017.0000000,-88.1984411,30.5451857, 0.0539809, 0.0288503 
71.0000000,274975.0000000,-88.1574766,30.6987931, 0.0336459, 0.0260087 
72.0000000,104898.0000000,-88.1595861,30.6687880, 0.0221283, 0.0145004 
73.0000000,274566.0000000,-88.2165161,30.7003975, 0.0178556, 0.0165930 
74.0000000,273729.0000000,-88.0684957,30.7038468, 0.0185434, 0.0223884 
75.0000000,273722.0000000,-88.2680298,30.7742177, 0.0170214, 0.0204713 
76.0000000,274116.0000000,-88.2550584,30.5545252, 0.0256302, 0.0243239 
77.0000000,275195.0000000,-88.0446426,30.6274042, 0.0861006, 0.1288506 
78.0000000,274659.0000000,-88.1766312,30.5997435, 0.0285867, 0.0214511 
79.0000000,275244.0000000,-88.1776499,30.8123857, 0.0281163, 0.0195894 
80.0000000,273752.0000000,-88.1704347,30.7348110, 0.0186858, 0.0287139 
81.0000000,274336.0000000,-88.1373970,30.6821650, 0.0222500, 0.0122535 
82.0000000,273273.0000000,-88.1824705,30.6506917, 0.0167389, 0.0210310 
83.0000000,274625.0000000,-88.1613468,30.5340200, 0.0239838, 0.0351934 
84.0000000,275026.0000000,-88.2842941,30.6773134, 0.0177817, 0.0258963 
85.0000000,272923.0000000,-88.1114049,30.4905389, 0.0246463, 0.0219007 
86.0000000,107033.0000000,-88.1028558,30.7245952, 0.0175891, 0.0147733 
87.0000000,272882.0000000,-88.0944728,30.5436848, 0.0278315, 0.0424428 
88.0000000,275689.0000000,-88.0484646,30.6778119, 0.0129254, 0.0131159 
89.0000000,272924.0000000,-88.1922414,30.5371227, 0.0329109, 0.0174289 
90.0000000,276544.0000000,-88.1297982,30.6079732, 0.0373393, 0.0290184 
91.0000000,275788.0000000,-88.2076659,30.7944588, 0.0321277, 0.0196663 
92.0000000,274109.0000000,-88.2288313,30.5098587, 0.0532755, 0.0309844 
93.0000000,274364.0000000,-88.0919178,30.5865300, 0.0338326, 0.0427950 
94.0000000,273508.0000000,-88.0753083,30.5796927, 0.0247690, 0.0291203 
95.0000000,106170.0000000,-88.1305452,30.7122028, 0.0202168, 0.0148201 
96.0000000,274480.0000000,-88.0887025,30.6072320, 0.0295131, 0.0142030 
97.0000000,274933.0000000,-88.0583699,30.6998121, 0.0134561, 0.0195324 
98.0000000,276280.0000000,-88.1610729,30.6831570, 0.0253421, 0.0142815 
99.0000000,273170.0000000,-88.2223058,30.5496598, 0.0401254, 0.0280118 
100.0000000,276235.0000000,-88.1752420,30.6164464, 0.0312392, 0.0182947 
101.0000000,276286.0000000,-88.1379319,30.5899899, 0.0335450, 0.0328647 
102.0000000,274383.0000000,-88.0732361,30.6938483, 0.0162764, 0.0144468 
103.0000000,276001.0000000,-88.2167969,30.7675884, 0.0182176, 0.0261723 
104.0000000,275172.0000000,-88.2106228,30.8118951, 0.0379292, 0.0208340 
105.0000000,274930.0000000,-88.1792801,30.7138992, 0.0232657, 0.0177339 
106.0000000,275387.0000000,-88.1485228,30.6360398, 0.0172749, 0.0339808 
107.0000000,276022.0000000,-88.1801430,30.6831131, 0.0210691, 0.0142175 
108.0000000,274932.0000000,-88.1992297,30.6504795, 0.0172540, 0.0214467 
109.0000000,273428.0000000,-88.2738459,30.5509777, 0.0216276, 0.0326802 
110.0000000,274442.0000000,-88.0807030,30.6520975, 0.0173139, 0.0241679 
111.0000000,273466.0000000,-88.1971806,30.6021245, 0.0210504, 0.0264984 
112.0000000,273247.0000000,-88.2522766,30.5763124, 0.0215112, 0.0268076 
113.0000000,272886.0000000,-88.0687404,30.6018111, 0.0208917, 0.0191806 
114.0000000,273807.0000000,-88.1930422,30.7576386, 0.0315364, 0.0292837 
115.0000000,276360.0000000,-88.2712636,30.5795994, 0.0261041, 0.0258244 
116.0000000,275930.0000000,-88.0607097,30.6792599, 0.0155883, 0.0140062 
117.0000000,272930.0000000,-88.2334306,30.5810247, 0.0164261, 0.0160532 
118.0000000,274134.0000000,-88.2286161,30.5643760, 0.0275105, 0.0323405 
119.0000000,276139.0000000,-88.0996558,30.6478430, 0.0127372, 0.0313312 
120.0000000,274362.0000000,-88.2445397,30.8055554, 0.0299047, 0.0301899 
121.0000000,274567.0000000,-88.1911845,30.7646229, 0.0329853, 0.0400194 
122.0000000,272728.0000000,-88.1373685,30.6540410, 0.0299680, 0.0319230 
123.0000000,276187.0000000,-88.0666284,30.6555474, 0.0163783, 0.0116345 
124.0000000,275853.0000000,-88.1076289,30.6226966, 0.0441293, 0.0275200 
125.0000000,274403.0000000,-88.1710920,30.6541559, 0.0201713, 0.0210370 
126.0000000,273315.0000000,-88.1353935,30.6986212, 0.0261227, 0.0263675 
127.0000000,275036.0000000,-88.2005310,30.7363626, 0.0415068, 0.0271930 
128.0000000,274723.0000000,-88.0155600,30.7667193, 0.1207841, 0.1549554 
129.0000000,273909.0000000,-88.2563063,30.5193932, 0.0282187, 0.0325213 
130.0000000,275146.0000000,-88.2604894,30.7512407, 0.0322253, 0.0255444 
131.0000000,273928.0000000,-88.0696486,30.7221313, 0.0218888, 0.0179560 
132.0000000,272952.0000000,-88.1890915,30.5115538, 0.0387640, 0.0341858 
133.0000000,275045.0000000,-88.1863227,30.5678472, 0.0318408, 0.0261682 
134.0000000,274493.0000000,-88.2634407,30.6787591, 0.0255528, 0.0155861 
135.0000000,274699.0000000,-88.1123016,30.7081966, 0.0200612, 0.0228325 
136.0000000,272788.0000000,-88.1469082,30.5089611, 0.0464968, 0.0149437 
137.0000000,273845.0000000,-88.2581544,30.6034748, 0.0331319, 0.0292781 
138.0000000,273468.0000000,-88.2162314,30.6276868, 0.0170607, 0.0246266 
139.0000000,273901.0000000,-88.1514780,30.6560631, 0.0231853, 0.0152064 
140.0000000,274536.0000000,-88.1993320,30.6255409, 0.0170493, 0.0301436 
141.0000000,275229.0000000,-88.1824076,30.6345829, 0.0169108, 0.0181089 
142.0000000,273297.0000000,-88.1994564,30.7192781, 0.0173107, 0.0212227 
143.0000000,273717.0000000,-88.2166102,30.7239138, 0.0178008, 0.0318588 
144.0000000,275330.0000000,-88.2116871,30.7816632, 0.0282491, 0.0191264 
145.0000000,272823.0000000,-88.1445928,30.5654324, 0.0419199, 0.0260243 
146.0000000,275258.0000000,-88.2630135,30.7243104, 0.0263017, 0.0286599 
147.0000000,275737.0000000,-88.1991750,30.6735615, 0.0171492, 0.0249047 
148.0000000,275624.0000000,-88.2519167,30.7680643, 0.0185706, 0.0209364 
149.0000000,273117.0000000,-88.2848745,30.7525439, 0.0169984, 0.0230719 
150.0000000,273851.0000000,-88.0815586,30.7117460, 0.0282184, 0.0213487 
151.0000000,273146.0000000,-88.0888438,30.7057777, 0.0221528, 0.0182738 
152.0000000,274029.0000000,-88.2072070,30.5692480, 0.0348303, 0.0192743 
153.0000000,275422.0000000,-88.1149983,30.6974890, 0.0225472, 0.0189235 
154.0000000,276024.0000000,-88.2838508,30.6284469, 0.0170124, 0.0207525 
155.0000000,275770.0000000,-88.2164864,30.6032404, 0.0176025, 0.0286868 
156.0000000,274185.0000000,-88.2381259,30.6720773, 0.0254469, 0.0220424 
157.0000000,275214.0000000,-88.0924877,30.6503190, 0.0092585, 0.0277249 
158.0000000,273772.0000000,-88.2195419,30.5250010, 0.0456408, 0.0380424 
159.0000000,272947.0000000,-88.1799151,30.6697182, 0.0214518, 0.0171508 
160.0000000,274204.0000000,-88.1554407,30.5750654, 0.0348293, 0.0406425 
161.0000000,273359.0000000,-88.2617217,30.6290225, 0.0275005, 0.0219445 
162.0000000,276526.0000000,-88.2340999,30.7763202, 0.0171725, 0.0282805 
163.0000000,272850.0000000,-88.0634867,30.6670462, 0.0171188, 0.0136417 
164.0000000,273073.0000000,-88.1162410,30.6689746, 0.0218743, 0.0149283 
165.0000000,273433.0000000,-88.1138712,30.6829510, 0.0266402, 0.0135425 
166.0000000,274273.0000000,-88.2128594,30.5806968, 0.0251896, 0.0164336 
167.0000000,275248.0000000,-88.0734099,30.6252611, 0.0314163, 0.0355133 
168.0000000,275201.0000000,-88.1053918,30.5992196, 0.0195308, 0.0302278 
169.0000000,276560.0000000,-88.2163536,30.6742045, 0.0181548, 0.0260578 
170.0000000,273826.0000000,-88.2423390,30.7094595, 0.0339212, 0.0307149 
171.0000000,276522.0000000,-88.2331868,30.6058059, 0.0169138, 0.0338127 
172.0000000,276583.0000000,-88.1289350,30.6345168, 0.0221163, 0.0353215 
173.0000000,272742.0000000,-88.2753318,30.6412854, 0.0340504, 0.0268085 
174.0000000,274919.0000000,-88.0529618,30.7049555, 0.0125244, 0.0144454 
175.0000000,275221.0000000,-88.1183062,30.5736513, 0.0328482, 0.0452986 
176.0000000,267875.0000000,-88.0744879,30.6779560, 0.0140341, 0.0081779 
177.0000000,272996.0000000,-88.1382959,30.6687138, 0.0241613, 0.0149318 
178.0000000,105745.0000000,-88.1105393,30.6390195, 0.0164508, 0.0253671 
179.0000000,274454.0000000,-88.0781812,30.6683055, 0.0193546, 0.0138817 
180.0000000,274970.0000000,-88.0921552,30.6978155, 0.0248612, 0.0236847 
181.0000000,273990.0000000,-88.2164853,30.6886003, 0.0178776, 0.0110036 
182.0000000,105508.0000000,-88.1141767,30.6524924, 0.0164157, 0.0220543 
183.0000000,276287.0000000,-88.2394417,30.6291150, 0.0296058, 0.0221296 
184.0000000,272754.0000000,-88.1023466,30.5578760, 0.0293074, 0.0334484 
185.0000000,276443.0000000,-88.2680003,30.8147282, 0.0170588, 0.0297856 
186.0000000,276028.0000000,-88.1873096,30.5789782, 0.0355350, 0.0204484 
187.0000000,274345.0000000,-88.1473321,30.7438599, 0.0276870, 0.0107327 
188.0000000,274844.0000000,-88.0525156,30.6662411, 0.0118474, 0.0120315 
189.0000000,274951.0000000,-88.2510691,30.7871191, 0.0168999, 0.0256397 
190.0000000,273195.0000000,-88.0475765,30.6915110, 0.0184428, 0.0163561 
191.0000000,273605.0000000,-88.1860964,30.7893971, 0.0229324, 0.0303861 
192.0000000,272976.0000000,-88.2423994,30.7412065, 0.0339962, 0.0327791 
193.0000000,272959.0000000,-88.2680230,30.7892183, 0.0170714, 0.0214413 
194.0000000,276284.0000000,-88.1497835,30.6213135, 0.0251088, 0.0335320 
195.0000000,275165.0000000,-88.0941711,30.6700448, 0.0257496, 0.0153117 
196.0000000,105758.0000000,-88.1102187,30.7294797, 0.0204362, 0.0222159 
197.0000000,276554.0000000,-88.2764197,30.7360022, 0.0338450, 0.0221103 
198.0000000,276238.0000000,-88.0931763,30.6771592, 0.0247042, 0.0217390 
199.0000000,276451.0000000,-92.3572790,34.7657080, 0.0333361, 0.0269740 
200.0000000,274145.0000000,-92.3774523,34.7289149, 0.0485608, 0.0386845 
201.0000000,275222.0000000,-92.4324014,34.7639830, 0.0528530, 0.0408120 
202.0000000,267896.0000000,-92.2844704,34.7135587, 0.0360430, 0.0234425 
203.0000000,273009.0000000,-92.3508967,34.7316850, 0.0188855, 0.0284788 
204.0000000,273503.0000000,-92.2810747,34.7384650, 0.0385223, 0.0291440 
205.0000000,273957.0000000,-92.3300304,34.7730940, 0.0310610, 0.0225100 
206.0000000,267898.0000000,-92.3216661,34.6763453, 0.0479357, 0.0629366 
207.0000000,274489.0000000,-92.3299939,34.7484315, 0.0229040, 0.0075790 
208.0000000,273237.0000000,-92.4030431,34.6518262, 0.0841897, 0.0512563 
209.0000000,273559.0000000,-92.2367864,34.7263865, 0.0775810, 0.0430990 
210.0000000,275915.0000000,-92.4009809,34.7578585, 0.0211580, 0.0297350 
211.0000000,267895.0000000,-92.4233639,34.6634807, 0.0424020, 0.0453154 
212.0000000,274016.0000000,-92.3177063,34.7583300, 0.0470131, 0.0149060 
