 0.0000000,267847.0000000,12659087.9086694 
 1.0000000,274891.0000000,16057147.5410886 
 2.0000000,275077.0000000,298936360.5392876 
 3.0000000,267840.0000000,3439061.2754869 
 4.0000000,267835.0000000,8046236.8285175 
 5.0000000,267837.0000000,37835820.5628183 
 6.0000000,102588.0000000,7435161.7992885 
 7.0000000,267834.0000000,12174402.6897284 
 8.0000000,102224.0000000,100207623.3226618 
 9.0000000,275659.0000000,11819684.7449219 
10.0000000,267842.0000000,9951290.2786579 
11.0000000,267856.0000000,1031519.7743319 
12.0000000,267846.0000000,1345497.4925556 
13.0000000,267849.0000000,28975941.7553509 
14.0000000,272880.0000000,19978867.7360599 
15.0000000,267850.0000000,4821251.3953249 
16.0000000,102116.0000000,65629143.9206021 
17.0000000,102172.0000000,13735033.2710780 
18.0000000,267831.0000000,4664517.3501766 
19.0000000,102065.0000000,26429963.2935669 
20.0000000,267854.0000000,31380294.8663464 
21.0000000,267857.0000000,17092013.2289530 
22.0000000,267830.0000000,18589620.2913742 
23.0000000,267838.0000000,18481703.8898087 
24.0000000,275810.0000000,7057063.6621985 
25.0000000,267839.0000000,3430383.8867773 
26.0000000,267845.0000000,5036644.8540378 
27.0000000,267853.0000000,2998244.4257585 
28.0000000,275783.0000000,321580471.1338348 
29.0000000,267852.0000000,3885295.7839670 
30.0000000,267844.0000000,12920824.0775111 
31.0000000,102543.0000000,2455207.4758326 
32.0000000,267841.0000000,3389360.1207221 
33.0000000,267832.0000000,10213631.5702782 
34.0000000,267851.0000000,38697180.8982620 
35.0000000,267836.0000000,2075113.8741647 
36.0000000,276385.0000000,13072991.3327570 
37.0000000,102412.0000000,4090917.6581826 
38.0000000,276496.0000000,1419140.1594580 
39.0000000,275732.0000000,15576170.7836237 
40.0000000,275839.0000000,2683326.3108860 
41.0000000,276175.0000000,4999194.6850166 
42.0000000,106234.0000000,3513702.4765663 
43.0000000,275058.0000000,1392016.6595088 
44.0000000,275149.0000000,1596246.0061368 
45.0000000,273439.0000000,8317605.0213089 
46.0000000,273925.0000000,1126647.1396232 
47.0000000,276556.0000000,4356366.5985072 
48.0000000,276194.0000000,3907428.1122856 
49.0000000,105769.0000000,2864785.1189400 
50.0000000,276104.0000000,6320404.6433215 
51.0000000,273320.0000000,4724966.6352057 
52.0000000,273066.0000000,8429154.5427982 
53.0000000,274076.0000000,4571147.4673736 
54.0000000,274023.0000000,3180433.4999697 
55.0000000,272834.0000000,4230858.5914123 
56.0000000,273447.0000000,8146439.3087444 
57.0000000,273816.0000000,828813.6533775 
58.0000000,274584.0000000,3843045.2403545 
59.0000000,272922.0000000,2939943.0381082 
60.0000000,275687.0000000,5092941.1616952 
61.0000000,272910.0000000,5281305.9066291 
62.0000000,272957.0000000,5262038.2614281 
63.0000000,272841.0000000,3801557.4969215 
64.0000000,273894.0000000,1227680.2627134 
65.0000000,272867.0000000,12344827.6780441 
66.0000000,275747.0000000,3185679.0482768 
67.0000000,276204.0000000,6487031.3904676 
68.0000000,276454.0000000,4508696.9542125 
69.0000000,275922.0000000,2639812.0297713 
70.0000000,276017.0000000,6527844.9968691 
71.0000000,274975.0000000,6794696.2402636 
72.0000000,104898.0000000,2877178.4650260 
73.0000000,274566.0000000,2929527.3645711 
74.0000000,273729.0000000,1920002.6975465 
75.0000000,273722.0000000,2965877.7649022 
76.0000000,274116.0000000,5165552.7324600 
77.0000000,275195.0000000,75700711.3485718 
78.0000000,274659.0000000,4783313.5307732 
79.0000000,275244.0000000,4561320.9324241 
80.0000000,273752.0000000,3834390.5059565 
81.0000000,274336.0000000,2252268.9051455 
82.0000000,273273.0000000,2753752.8372311 
83.0000000,274625.0000000,6664288.9817514 
84.0000000,275026.0000000,3899435.3231573 
85.0000000,272923.0000000,4923335.8700314 
86.0000000,107033.0000000,1187681.4550242 
87.0000000,272882.0000000,6691109.1411833 
88.0000000,275689.0000000,1367936.2914952 
89.0000000,272924.0000000,4055885.9990063 
90.0000000,276544.0000000,5148130.9388123 
91.0000000,275788.0000000,4125682.6554050 
92.0000000,274109.0000000,8229306.5318170 
93.0000000,274364.0000000,7136633.8603870 
94.0000000,273508.0000000,2705898.9432287 
95.0000000,106170.0000000,2064607.4818115 
96.0000000,274480.0000000,2430764.9269087 
97.0000000,274933.0000000,1620179.8628772 
98.0000000,276280.0000000,2919697.7527279 
99.0000000,273170.0000000,5112354.8616051 
