267847.0000000,-149.7411573,61.2151303 
274891.0000000,-149.8431373,61.0782217 
275077.0000000,-148.8962004,60.8196838 
267840.0000000,-149.7004508,61.0961250 
267835.0000000,-149.8115177,61.1736220 
267837.0000000,-149.4025416,61.2998295 
102588.0000000,-149.9487607,61.1856360 
267834.0000000,-149.7199958,61.0712024 
102224.0000000,-149.0602683,60.9734058 
275659.0000000,-149.8861224,61.1556393 
267842.0000000,-149.7311313,61.1248993 
267856.0000000,-149.8517305,61.1844494 
267846.0000000,-149.8905164,61.2013114 
267849.0000000,-149.7685834,61.0652638 
272880.0000000,-149.9206131,61.1143963 
267850.0000000,-149.7934277,61.2100008 
102116.0000000,-149.3973806,61.4099320 
102172.0000000,-149.5765027,61.3353794 
267831.0000000,-149.8315946,61.2082163 
102065.0000000,-149.5173258,61.3891252 
267854.0000000,-149.4642945,61.2641931 
267857.0000000,-149.9884925,61.1921811 
267830.0000000,-149.8154253,61.1447511 
267838.0000000,-149.2899454,61.4423186 
275810.0000000,-149.8008237,61.1898164 
267839.0000000,-149.8665236,61.2120756 
267845.0000000,-149.8780362,61.1861514 
267853.0000000,-149.9047849,61.2141817 
275783.0000000,-149.3323544,60.9669995 
267852.0000000,-149.7409485,61.1880389 
267844.0000000,-149.7743754,61.1326117 
102543.0000000,-149.8486304,61.1950836 
267841.0000000,-149.8667416,61.2373979 
267832.0000000,-149.7191401,61.1658879 
267851.0000000,-149.9913540,61.1475773 
267836.0000000,-149.8863331,61.2202242 
276385.0000000,-149.8153798,61.1104266 
102412.0000000,-149.8188285,61.2252090 
276496.0000000,-88.0926078,30.7208401 
275732.0000000,-88.1388308,30.5355157 
275839.0000000,-88.1822620,30.6972480 
276175.0000000,-88.2369805,30.6504952 
106234.0000000,-88.0569029,30.7362968 
275058.0000000,-88.1166306,30.6587398 
275149.0000000,-88.1991056,30.6852103 
273439.0000000,-88.2733417,30.6034726 
273925.0000000,-88.0736288,30.6825592 
276556.0000000,-88.2163169,30.6483433 
276194.0000000,-88.1259494,30.7321384 
105769.0000000,-88.0866547,30.6253300 
276104.0000000,-88.2627170,30.5343847 
273320.0000000,-88.1768198,30.7281879 
273066.0000000,-88.0675935,30.6324654 
274076.0000000,-88.2274214,30.7963221 
274023.0000000,-88.1991837,30.6994584 
272834.0000000,-88.2849496,30.7749637 
273447.0000000,-88.1076774,30.5165283 
273816.0000000,-88.0600100,30.6875284 
274584.0000000,-88.2348407,30.7570712 
272922.0000000,-88.1530809,30.7147764 
275687.0000000,-88.1653967,30.6322550 
272910.0000000,-88.1834386,30.5320625 
272957.0000000,-88.2083672,30.7495419 
272841.0000000,-88.2627080,30.6641574 
273894.0000000,-88.1043054,30.7103501 
272867.0000000,-88.2508155,30.6923812 
275747.0000000,-88.1594521,30.5945999 
276204.0000000,-88.1419724,30.7346384 
276454.0000000,-88.2799772,30.6574431 
275922.0000000,-88.2565181,30.6507872 
276017.0000000,-88.1984411,30.5451857 
274975.0000000,-88.1574766,30.6987931 
104898.0000000,-88.1595861,30.6687880 
274566.0000000,-88.2165161,30.7003975 
273729.0000000,-88.0684957,30.7038468 
273722.0000000,-88.2680298,30.7742177 
274116.0000000,-88.2550584,30.5545252 
275195.0000000,-88.0446426,30.6274042 
274659.0000000,-88.1766312,30.5997435 
275244.0000000,-88.1776499,30.8123857 
273752.0000000,-88.1704347,30.7348110 
274336.0000000,-88.1373970,30.6821650 
273273.0000000,-88.1824705,30.6506917 
274625.0000000,-88.1613468,30.5340200 
275026.0000000,-88.2842941,30.6773134 
272923.0000000,-88.1114049,30.4905389 
107033.0000000,-88.1028558,30.7245952 
272882.0000000,-88.0944728,30.5436848 
275689.0000000,-88.0484646,30.6778119 
272924.0000000,-88.1922414,30.5371227 
276544.0000000,-88.1297982,30.6079732 
275788.0000000,-88.2076659,30.7944588 
274109.0000000,-88.2288313,30.5098587 
274364.0000000,-88.0919178,30.5865300 
273508.0000000,-88.0753083,30.5796927 
106170.0000000,-88.1305452,30.7122028 
274480.0000000,-88.0887025,30.6072320 
274933.0000000,-88.0583699,30.6998121 
276280.0000000,-88.1610729,30.6831570 
273170.0000000,-88.2223058,30.5496598 
276235.0000000,-88.1752420,30.6164464 
276286.0000000,-88.1379319,30.5899899 
274383.0000000,-88.0732361,30.6938483 
276001.0000000,-88.2167969,30.7675884 
275172.0000000,-88.2106228,30.8118951 
274930.0000000,-88.1792801,30.7138992 
275387.0000000,-88.1485228,30.6360398 
276022.0000000,-88.1801430,30.6831131 
274932.0000000,-88.1992297,30.6504795 
273428.0000000,-88.2738459,30.5509777 
274442.0000000,-88.0807030,30.6520975 
273466.0000000,-88.1971806,30.6021245 
273247.0000000,-88.2522766,30.5763124 
272886.0000000,-88.0687404,30.6018111 
273807.0000000,-88.1930422,30.7576386 
276360.0000000,-88.2712636,30.5795994 
275930.0000000,-88.0607097,30.6792599 
272930.0000000,-88.2334306,30.5810247 
274134.0000000,-88.2286161,30.5643760 
276139.0000000,-88.0996558,30.6478430 
274362.0000000,-88.2445397,30.8055554 
274567.0000000,-88.1911845,30.7646229 
272728.0000000,-88.1373685,30.6540410 
276187.0000000,-88.0666284,30.6555474 
275853.0000000,-88.1076289,30.6226966 
274403.0000000,-88.1710920,30.6541559 
273315.0000000,-88.1353935,30.6986212 
275036.0000000,-88.2005310,30.7363626 
274723.0000000,-88.0155600,30.7667193 
273909.0000000,-88.2563063,30.5193932 
275146.0000000,-88.2604894,30.7512407 
273928.0000000,-88.0696486,30.7221313 
272952.0000000,-88.1890915,30.5115538 
275045.0000000,-88.1863227,30.5678472 
274493.0000000,-88.2634407,30.6787591 
274699.0000000,-88.1123016,30.7081966 
272788.0000000,-88.1469082,30.5089611 
273845.0000000,-88.2581544,30.6034748 
273468.0000000,-88.2162314,30.6276868 
273901.0000000,-88.1514780,30.6560631 
274536.0000000,-88.1993320,30.6255409 
275229.0000000,-88.1824076,30.6345829 
273297.0000000,-88.1994564,30.7192781 
273717.0000000,-88.2166102,30.7239138 
275330.0000000,-88.2116871,30.7816632 
272823.0000000,-88.1445928,30.5654324 
275258.0000000,-88.2630135,30.7243104 
275737.0000000,-88.1991750,30.6735615 
275624.0000000,-88.2519167,30.7680643 
273117.0000000,-88.2848745,30.7525439 
273851.0000000,-88.0815586,30.7117460 
273146.0000000,-88.0888438,30.7057777 
274029.0000000,-88.2072070,30.5692480 
275422.0000000,-88.1149983,30.6974890 
276024.0000000,-88.2838508,30.6284469 
275770.0000000,-88.2164864,30.6032404 
274185.0000000,-88.2381259,30.6720773 
275214.0000000,-88.0924877,30.6503190 
273772.0000000,-88.2195419,30.5250010 
272947.0000000,-88.1799151,30.6697182 
274204.0000000,-88.1554407,30.5750654 
273359.0000000,-88.2617217,30.6290225 
276526.0000000,-88.2340999,30.7763202 
272850.0000000,-88.0634867,30.6670462 
273073.0000000,-88.1162410,30.6689746 
273433.0000000,-88.1138712,30.6829510 
274273.0000000,-88.2128594,30.5806968 
275248.0000000,-88.0734099,30.6252611 
275201.0000000,-88.1053918,30.5992196 
276560.0000000,-88.2163536,30.6742045 
273826.0000000,-88.2423390,30.7094595 
276522.0000000,-88.2331868,30.6058059 
276583.0000000,-88.1289350,30.6345168 
272742.0000000,-88.2753318,30.6412854 
274919.0000000,-88.0529618,30.7049555 
275221.0000000,-88.1183062,30.5736513 
267875.0000000,-88.0744879,30.6779560 
272996.0000000,-88.1382959,30.6687138 
105745.0000000,-88.1105393,30.6390195 
274454.0000000,-88.0781812,30.6683055 
274970.0000000,-88.0921552,30.6978155 
273990.0000000,-88.2164853,30.6886003 
105508.0000000,-88.1141767,30.6524924 
276287.0000000,-88.2394417,30.6291150 
272754.0000000,-88.1023466,30.5578760 
276443.0000000,-88.2680003,30.8147282 
276028.0000000,-88.1873096,30.5789782 
274345.0000000,-88.1473321,30.7438599 
274844.0000000,-88.0525156,30.6662411 
274951.0000000,-88.2510691,30.7871191 
273195.0000000,-88.0475765,30.6915110 
273605.0000000,-88.1860964,30.7893971 
272976.0000000,-88.2423994,30.7412065 
272959.0000000,-88.2680230,30.7892183 
276284.0000000,-88.1497835,30.6213135 
275165.0000000,-88.0941711,30.6700448 
105758.0000000,-88.1102187,30.7294797 
276554.0000000,-88.2764197,30.7360022 
276238.0000000,-88.0931763,30.6771592 
276451.0000000,-92.3572790,34.7657080 
274145.0000000,-92.3774523,34.7289149 
275222.0000000,-92.4324014,34.7639830 
267896.0000000,-92.2844704,34.7135587 
273009.0000000,-92.3508967,34.7316850 
273503.0000000,-92.2810747,34.7384650 
273957.0000000,-92.3300304,34.7730940 
267898.0000000,-92.3216661,34.6763453 
274489.0000000,-92.3299939,34.7484315 
273237.0000000,-92.4030431,34.6518262 
273559.0000000,-92.2367864,34.7263865 
275915.0000000,-92.4009809,34.7578585 
267895.0000000,-92.4233639,34.6634807 
274016.0000000,-92.3177063,34.7583300 
273032.0000000,-92.3571944,34.7490735 
109943.0000000,-92.3307773,34.7263996 
275975.0000000,-92.3792509,34.7577060 
276042.0000000,-92.3746355,34.6961749 
273129.0000000,-92.3043254,34.7492005 
267897.0000000,-92.3513569,34.6405225 
272712.0000000,-92.3757125,34.6847451 
267899.0000000,-92.3388520,34.6933563 
267892.0000000,-92.3535019,34.6668480 
276529.0000000,-92.3814021,34.7724875 
275573.0000000,-92.3135390,34.7291891 
275186.0000000,-92.4161289,34.7917525 
272960.0000000,-92.3211521,34.7136775 
267891.0000000,-92.2964239,34.7342531 
274742.0000000,-111.8582508,33.6493400 
275743.0000000,-110.8623075,32.2325699 
272736.0000000,-111.9305834,33.3983830 
274823.0000000,-111.9222039,33.4476435 
274824.0000000,-111.9289064,33.4402070 
275439.0000000,-110.7912836,32.1841561 
111950.0000000,-111.0172743,32.2856591 
272858.0000000,-110.9804407,32.2403649 
274822.0000000,-111.9284324,33.4476073 
273229.0000000,-110.9455885,32.1559107 
274564.0000000,-110.8711290,32.2325889 
275220.0000000,-110.9015436,32.1948710 
267973.0000000,-111.9285236,33.3893001 
275959.0000000,-111.8247945,33.4069529 
274525.0000000,-110.9012667,32.2434495 
267909.0000000,-111.9011554,33.3603165 
275176.0000000,-110.9501522,32.2245244 
273618.0000000,-110.9117433,32.2251929 
267977.0000000,-111.9350819,33.3892730 
267964.0000000,-111.9642218,33.3948435 
275381.0000000,-111.0071908,32.2447399 
267944.0000000,-111.9048289,33.3965980 
274755.0000000,-110.9504382,32.2395733 
275174.0000000,-110.9054264,32.2701421 
275253.0000000,-110.8794389,32.2180604 
276573.0000000,-111.6672618,33.3465094 
274549.0000000,-110.9820951,32.2556296 
274551.0000000,-110.9181873,32.2324021 
272857.0000000,-110.9807646,32.2329775 
273833.0000000,-110.8883539,32.2543203 
274507.0000000,-110.7684014,32.1367411 
274208.0000000,-111.9478624,33.3893115 
274915.0000000,-111.8981679,33.3746225 
267936.0000000,-111.9216539,33.4128990 
267906.0000000,-111.9305804,33.4038235 
267916.0000000,-111.9210364,33.3893230 
272846.0000000,-110.9748248,32.2538885 
274529.0000000,-110.9996201,32.1411132 
267908.0000000,-112.0024155,33.5014954 
275892.0000000,-110.8968231,32.2578674 
273027.0000000,-111.9306059,33.3947281 
272864.0000000,-111.9525129,33.3828275 
267981.0000000,-111.9330880,33.4129765 
274421.0000000,-111.9499977,33.4109986 
274105.0000000,-111.0182848,32.2489186 
273020.0000000,-110.9498147,32.1705224 
276487.0000000,-111.9308419,33.4547830 
275008.0000000,-111.9502254,33.3709395 
272861.0000000,-110.9740927,32.2100640 
273157.0000000,-110.9396832,32.2464990 
276015.0000000,-110.9399842,32.1846133 
273676.0000000,-110.9622637,32.1705184 
274917.0000000,-111.8983345,33.3672852 
275454.0000000,-111.9261108,33.5077923 
275342.0000000,-110.9395585,32.2612279 
276214.0000000,-110.9354274,32.2431986 
267971.0000000,-112.0429182,33.3800854 
267932.0000000,-111.9564914,33.4109885 
276589.0000000,-111.0393721,32.2087025 
274949.0000000,-110.9182459,32.2433103 
275903.0000000,-110.9728940,32.1793725 
275303.0000000,-111.0000262,32.1862622 
273652.0000000,-112.1947252,33.4201184 
112261.0000000,-112.1688482,33.3633143 
274882.0000000,-110.8795090,32.2644333 
275757.0000000,-110.8965758,32.2116919 
272762.0000000,-110.9052767,32.2034151 
267923.0000000,-111.9387653,33.3455010 
275263.0000000,-111.9209220,33.3965763 
275242.0000000,-110.9816379,32.1704858 
274918.0000000,-111.9068395,33.3672777 
267927.0000000,-111.8846314,33.4184610 
267980.0000000,-111.9133884,33.4166100 
274104.0000000,-110.9628010,32.2225440 
273518.0000000,-111.9434819,33.3309470 
275061.0000000,-110.8967165,32.2251889 
275160.0000000,-110.9395235,32.2685462 
275279.0000000,-110.9482053,32.2537037 
276090.0000000,-110.8705126,32.2145241 
274982.0000000,-110.9387726,32.2047898 
276198.0000000,-110.9932582,32.2322299 
267955.0000000,-112.1001540,33.5952150 
273372.0000000,-110.8797438,32.2326064 
275644.0000000,-110.8883235,32.2325529 
267946.0000000,-111.9133974,33.4002675 
276234.0000000,-110.9396046,32.2539821 
274701.0000000,-110.9141073,32.2614507 
273435.0000000,-111.9159424,33.3529145 
273058.0000000,-110.8352593,32.2283802 
274414.0000000,-111.9417265,33.4164634 
274006.0000000,-110.8796081,32.2252916 
272860.0000000,-110.9516344,32.2165651 
276551.0000000,-110.9646487,32.2069534 
275285.0000000,-110.9052381,32.2178976 
273051.0000000,-110.9308942,32.2165506 
276319.0000000,-110.9769940,32.2250823 
275040.0000000,-111.8734338,33.8207508 
267929.0000000,-111.8860794,33.3965922 
275684.0000000,-110.8495185,32.1993641 
344048.0000000,-111.0246287,32.2198350 
267925.0000000,-111.9221920,33.4421620 
274873.0000000,-110.9749610,32.2430970 
273940.0000000,-110.7812087,32.1989946 
267931.0000000,-111.9565467,33.4182138 
275269.0000000,-111.0345174,32.2446082 
273470.0000000,-110.8254959,32.1992014 
272734.0000000,-112.1091000,33.5153250 
276364.0000000,-110.8696609,32.2398492 
267950.0000000,-111.8885317,33.4038990 
275498.0000000,-111.8671730,33.3895594 
276531.0000000,-110.9480872,32.2684721 
112680.0000000,-111.9327923,33.3435329 
273122.0000000,-110.9499419,32.2805881 
112345.0000000,-112.2163591,33.4921225 
274543.0000000,-110.9519694,32.2115923 
273585.0000000,-110.7812558,32.2135677 
267934.0000000,-111.9208129,33.4038829 
275128.0000000,-110.9309903,32.1559142 
272768.0000000,-110.9696126,32.2720229 
275289.0000000,-110.9848908,32.2476362 
267902.0000000,-111.9047779,33.4170385 
276357.0000000,-110.8238654,32.1697392 
267928.0000000,-111.9067932,33.3381592 
267933.0000000,-111.9136634,33.4129130 
267954.0000000,-112.1457039,33.7843999 
274061.0000000,-110.7641734,32.2208755 
274306.0000000,-110.9696782,32.2829045 
276541.0000000,-111.9479319,33.4257085 
267942.0000000,-111.9392119,33.3964760 
276419.0000000,-110.9319913,32.1924499 
267940.0000000,-111.9631622,33.4240176 
273462.0000000,-110.8017131,32.2395803 
275286.0000000,-110.9052762,32.2106454 
111394.0000000,-111.9068637,33.3293490 
276195.0000000,-110.8797658,32.2398632 
272891.0000000,-110.7893938,32.2499001 
274158.0000000,-110.9185232,32.1987072 
273616.0000000,-110.8494459,32.2284743 
273475.0000000,-110.9225823,32.2540743 
273621.0000000,-110.9948580,32.2430604 
276037.0000000,-111.0241580,32.1923202 
267938.0000000,-111.9755072,33.3831653 
273641.0000000,-111.0054788,32.1884204 
273185.0000000,-111.7652413,33.4079609 
267948.0000000,-111.9135844,33.3292936 
273275.0000000,-111.9456639,33.4110168 
275025.0000000,-110.9617109,32.2244824 
275628.0000000,-111.9565969,33.4255225 
267967.0000000,-110.9353488,32.2287192 
273345.0000000,-110.8665367,32.1996255 
276465.0000000,-110.9566784,32.2684526 
267968.0000000,-111.9240979,33.3455720 
275621.0000000,-110.9737412,32.1486189 
267974.0000000,-111.9294306,33.3310753 
273102.0000000,-110.9226029,32.2613776 
274667.0000000,-112.1913300,33.8827029 
275091.0000000,-110.9317029,32.2775977 
275542.0000000,-110.8883391,32.2434881 
273461.0000000,-110.8793622,32.2106404 
273515.0000000,-110.9765599,32.2316410 
275013.0000000,-110.9052997,32.2288939 
267970.0000000,-111.8962950,33.3965985 
273352.0000000,-111.9175859,33.3310070 
274821.0000000,-111.9389294,33.4573570 
272713.0000000,-111.0025434,32.1995244 
267917.0000000,-111.9305657,33.4092019 
274631.0000000,-110.8838354,32.1995114 
267983.0000000,-111.9155854,33.3382544 
274249.0000000,-110.8154229,32.1846723 
276298.0000000,-110.9140492,32.2541965 
276401.0000000,-110.9664619,32.2575124 
272797.0000000,-110.9657714,32.2152532 
274533.0000000,-110.9494036,32.2182156 
273319.0000000,-110.8665703,32.2118026 
274609.0000000,-110.9564561,32.2537217 
275338.0000000,-110.8666774,32.2251624 
267975.0000000,-111.9305571,33.3382775 
274496.0000000,-110.9935696,32.2176197 
273507.0000000,-110.9586644,32.1557860 
267919.0000000,-112.0129650,33.7252293 
267900.0000000,-112.0603729,33.3303268 
272862.0000000,-110.9741578,32.2147109 
272805.0000000,-110.9353628,32.2142467 
273614.0000000,-110.9633303,32.2484284 
272726.0000000,-110.9849408,32.2437409 
274214.0000000,-110.9310344,32.2612905 
274799.0000000,-110.9649046,32.2454375 
275254.0000000,-110.8871528,32.2160434 
274640.0000000,-110.8965933,32.2033536 
274829.0000000,-110.9054730,32.2542440 
267912.0000000,-112.0440226,33.4414507 
275639.0000000,-110.9816349,32.1831726 
267951.0000000,-111.9497299,33.4182525 
112547.0000000,-111.9872308,33.6261558 
273613.0000000,-110.9202744,32.2251754 
273631.0000000,-110.9747878,32.1264410 
267972.0000000,-111.9156149,33.3454462 
275796.0000000,-110.8444056,32.2454669 
